Gene,pvals,p_fdr,log2_fold_change
NP_721204.1,0.00444792763295958,0.004727884011377,-0.678358674975339
NP_721210.1,6.93681151388265e-11,1.18683089569398e-10,0.106724094118659
NP_721211.1,1.7961010094648e-14,4.61753527236423e-14,-0.0990814917567558
NP_721215.1,7.18995258299477e-11,1.22479279218146e-10,-0.195920788775073
NP_721217.1,2.69856595599783e-10,4.33674381279717e-10,0.308784283091614
NP_721218.1,6.73619981527241e-11,1.15601933985018e-10,0.213069199385621
NP_721229.1,9.93547323951357e-05,0.000109963797040718,-0.257702120163536
NP_721249.1,1.80698597199976e-13,4.11136529517715e-13,-0.171626432368658
NP_721250.1,2.26920168508099e-13,5.09789690490099e-13,0.00358427422699357
NP_721256.1,1.07650239731144e-12,2.25547400677339e-12,-0.126365622397613
NP_721284.1,0.335072646219362,0.3422353044545,-1.49279212037224
NP_721285.1,4.85806389579637e-05,5.46009591042174e-05,-0.768999442384182
NP_721293.1,0.0106984515595671,0.0112557822799098,-0.922389884084931
NP_721314.1,4.21726960781892e-09,5.9650766510594e-09,-0.272943999632395
NP_721316.1,6.15337464715926e-18,2.61138533980806e-17,0.07213501852731
NP_721317.1,3.55010408680913e-15,1.00792085595059e-14,0.195993342517625
NP_721318.1,5.02129067106133e-28,1.05771058329131e-26,0.149565405974129
NP_721319.1,5.6261585479031e-16,1.79213733257596e-15,0.13739744817762
NP_721320.1,1.45033509271627e-33,5.7983805033289e-32,0.0474316530026017
NP_721329.1,1.52083060365866e-11,2.77920443336502e-11,0.0235947317389932
NP_721330.1,1.41088457446518e-06,1.6894394140448e-06,-0.625609544696858
NP_721339.1,2.18062497507553e-40,1.6341012475097e-38,1.50130637568485
NP_721340.1,4.9314220311009e-25,6.48366158317226e-24,1.12234552110751
NP_721341.1,1.51505689439501e-14,3.93112113393353e-14,-0.0506922748664841
NP_721342.1,3.01213131629802e-15,8.70319358204693e-15,0.0182374196023075
NP_721351.1,1.70031753846944e-13,3.88672352142547e-13,0.0880856211869607
NP_721354.1,1.84244727542022e-09,2.70769258255679e-09,0.0434290304882544
NP_721357.1,1,1,NaN
NP_721361.1,4.41959810937933e-24,5.00462005564978e-23,-0.00278838438690562
NP_721378.1,9.83388112043926e-14,2.30990085311037e-13,-0.180169370464754
NP_721381.1,8.20514897284108e-17,2.92784824003564e-16,0.00106244332832991
NP_721405.1,4.26066598159147e-17,1.59897407240186e-16,-0.0374513112760589
NP_721406.1,7.02351291074102e-14,1.68615953335069e-13,-0.152685375017075
NP_721407.1,9.96484514864993e-14,2.33786007738985e-13,-0.01293097739154
NP_721408.1,1.63238218143962e-12,3.34152214570556e-12,-0.237191364681788
NP_721418.1,2.93054056075969e-05,3.32037533749464e-05,-0.0565643711827115
NP_721427.1,1.22156003606327e-15,3.70439026416089e-15,0.14658565676042
NP_721430.1,6.36403783508448e-17,2.30873150350565e-16,-0.0413912857997617
NP_721431.1,9.81598933750313e-14,2.30846615992421e-13,0.0222673672473305
NP_721432.1,1.43729495467798e-13,3.31644383535237e-13,0.0182847150303311
NP_721433.1,2.02824569480289e-07,2.51636055485678e-07,-0.16615705527067
NP_721436.1,9.69405212831971e-05,0.000107413168096031,-0.536682793140985
NP_721437.1,8.67899590634446e-09,1.19733471693865e-08,-0.695592439815758
NP_721438.1,3.84127268773738e-09,5.46085137538282e-09,-0.661422179755696
NP_721439.1,5.95238842553224e-10,9.24720771262305e-10,-0.610051924371613
NP_721440.1,0.24401126617438,0.250271241065765,-1.52679844276987
NP_721447.1,1.00500408714182e-07,1.26937653559692e-07,-3.98113651185051
NP_721449.1,1.90395034950242e-36,9.81536509125061e-35,0.0608349543369681
NP_721450.1,1.53224132273914e-11,2.79744711206521e-11,0.115701065743133
NP_721451.1,4.73527551945166e-19,2.4347519009464e-18,0.137041661347894
NP_721452.1,1.94498861021128e-09,2.84983746253096e-09,0.198689221571609
NP_721453.1,6.83621450313261e-18,2.85546784896307e-17,0.162052070061063
NP_721454.1,9.37453044577099e-07,1.13013570112402e-06,0.34634440008038
NP_721455.1,3.1027340418872e-10,4.95779444376593e-10,0.309528925379929
NP_721456.1,1.50729938192018e-14,3.91617969387485e-14,-0.139439637038273
NP_721457.1,2.55685314472111e-10,4.12253111976021e-10,-0.332909832190278
NP_721459.1,1.03389861704149e-85,2.53175923848035e-83,1.48139663900229
NP_721460.1,1.16493807651667e-86,3.26016241699451e-84,1.59531469127966
NP_721461.1,3.29770909309239e-26,5.33901827551073e-25,1.53793398560035
NP_721462.1,6.83157573637468e-19,3.414045119275e-18,1.60212657969086
NP_721463.1,3.4515375363153e-15,9.81358785724482e-15,-0.114883618971798
NP_721464.1,1.99805198097067e-09,2.92321421263745e-09,0.136015305317203
NP_721465.1,1.62867560504601e-22,1.39937522380927e-21,0.242675997231422
NP_721470.1,7.0744822171095e-08,9.04628633375817e-08,-0.161527565376992
NP_721471.1,1.78244696437319e-08,2.38838139754246e-08,-0.0931927170477563
NP_721472.1,2.35613138923561e-23,2.37920690284153e-22,-0.0598973174834355
NP_721473.1,3.08669811491107e-11,5.47721160064383e-11,0.0226941129292402
NP_721474.1,1.09813590111583e-10,1.83397121081493e-10,0.0302584980773187
NP_721475.1,5.25390722762484e-20,3.10012176473406e-19,0.0376041589375434
NP_721476.1,9.50977819738982e-26,1.44415934020827e-24,0.0673293807536891
NP_721477.1,6.40445771310853e-13,1.36968697161349e-12,0.106329219201467
NP_721478.1,5.54072843294473e-18,2.36476840961628e-17,-0.0438550957529877
NP_721486.1,4.23742918424924e-13,9.23373055833621e-13,-0.175979061633127
NP_721487.1,1.80036309797293e-10,2.93420242007403e-10,-0.169915624486457
NP_721488.1,9.75930647607089e-11,1.63966392681157e-10,-0.298308430683465
NP_721489.1,5.70677809639284e-06,6.65847426493959e-06,-0.455272775645993
NP_721490.1,8.98973190230092e-23,8.19110920772442e-22,0.0906444283455859
NP_721491.1,8.0381956796449e-12,1.52143239965453e-11,-0.148102704278699
NP_721492.1,1.16262638066105e-12,2.41525459142629e-12,-0.244608048781331
NP_721493.1,1.44168906137027e-09,2.13152367639574e-09,-0.203373581747353
NP_721494.1,2.95662276650612e-13,6.54465988653728e-13,-0.188018939680827
NP_721495.1,1.94031597923265e-12,3.93894197234897e-12,-0.251931633381802
NP_721496.1,1.82345350007901e-09,2.68380571499232e-09,-0.232076652250455
NP_721497.1,3.02761978293025e-05,3.42640505763163e-05,-0.61242080558854
NP_721498.1,0.000464529546278643,0.00050304775077936,-0.833129260204021
NP_721499.1,2.33073535954505e-14,5.92206299526426e-14,-0.0633017364584089
NP_721500.1,1.24616460956153e-25,1.84942156828109e-24,0.139197346462155
NP_721501.1,6.89232095593624e-05,7.68472211307859e-05,0.0468877680373056
NP_721503.1,9.80027020903015e-07,1.17928312896131e-06,0.0317110768437251
NP_721504.1,8.9257106932123e-07,1.07735472877405e-06,0.000588199957904922
NP_721505.1,2.62983938985832e-09,3.79650358491706e-09,0.126772084430633
NP_721506.1,5.81869205349675e-09,8.14201266628581e-09,0.0904370435678492
NP_721507.1,6.60280740385328e-05,7.37031322173708e-05,0.123834811241315
NP_721508.1,2.04806228847225e-09,2.98968258056418e-09,0.137694172181539
NP_721509.1,1.00330078759e-16,3.52234093707671e-16,0.0743269046880781
NP_721510.1,9.16884224790775e-10,1.3880805226933e-09,0.0977936262364142
NP_721511.1,2.73079758590143e-08,3.5927686170456e-08,-0.144951641026647
NP_721512.1,3.27558789585648e-07,4.03070143717516e-07,-0.130597681443715
NP_721515.1,5.58597371196724e-17,2.04923642354753e-16,0.00223588183518239
NP_721516.1,4.1899329606658e-11,7.35490920245905e-11,0.0208051514681003
NP_721517.1,4.29214552520844e-10,6.76997832840848e-10,-0.217710025988834
NP_721518.1,1.68398661121627e-16,5.71738261936339e-16,-0.0291712378293121
NP_721519.1,8.52479496128251e-28,1.77660354565451e-26,0.0265188865748122
NP_721520.1,5.85648165137448e-20,3.44529956607886e-19,0.142249392729375
NP_721521.1,1.13077782657414e-25,1.69098760477766e-24,0.0860757459190611
NP_721522.1,4.56387976219165e-12,8.89615965585416e-12,0.0812687790324206
NP_721523.1,2.05052712779255e-12,4.13695431858455e-12,0.0630698474086161
NP_721524.1,2.82610637714548e-12,5.60926280934955e-12,0.00510166103517109
NP_721525.1,2.16440154222308e-27,4.37088068196425e-26,-0.261492235528593
NP_721526.1,3.9715171429607e-15,1.11304750830615e-14,-0.142208983791333
NP_721527.1,7.83396267061904e-14,1.86473060409996e-13,-0.120442201874744
NP_721528.1,5.28325041508206e-23,4.95209931250993e-22,-0.0525025507953971
NP_721529.1,4.90292155289933e-09,6.90001675440358e-09,-0.183254589096314
NP_721530.1,6.51153321580859e-16,2.06075825036656e-15,-0.243101997376657
NP_721531.1,0.000279422925312757,0.000304274325007055,-0.924471801273864
NP_721532.1,5.83527392110362e-05,6.53217234939543e-05,-1.04355918661054
NP_721533.1,0.8457594551464,0.850535304225769,-1.91036711248895
NP_721537.1,1.09967290217066e-23,1.17719082806137e-22,-0.0648835909476692
NP_721538.1,4.69013829745696e-13,1.01749511901641e-12,-0.258330447018574
NP_721539.1,1.13854278031505e-08,1.55104680572822e-08,-0.105540329817633
NP_721540.1,8.4094612572761e-12,1.58557599643926e-11,0.0486369327523678
NP_721542.1,0.0120120489655016,0.0126242510318764,-0.503226428403411
NP_721543.1,1.57947380559154e-18,7.38469972590414e-18,0.0311153365208535
NP_721544.1,2.4519277774931e-17,9.58747807606584e-17,0.0912192767977427
NP_721545.1,5.60986762251654e-11,9.70824264355999e-11,-0.120161283354068
NP_721546.1,2.66669950367117e-15,7.75083728144186e-15,-0.0263683805965558
NP_721547.1,4.60499600768268e-18,1.98704563415206e-17,0.0227989399389716
NP_721548.1,1.93754919418462e-09,2.84532149280935e-09,-0.00886898444617962
NP_721549.1,3.01527978513826e-18,1.34554284717218e-17,0.0452820840903611
NP_721550.1,2.45530008672679e-18,1.10319561236188e-17,0.165006978322122
NP_721551.1,3.10972001755425e-10,4.96206996087264e-10,-0.544825926066348
NP_721552.1,6.31128139949771e-10,9.75832696260143e-10,-0.248202337072423
NP_721554.1,5.3873902935627e-14,1.31923719813617e-13,-0.101321955998431
NP_721555.1,1.65804455749326e-14,4.27382801069645e-14,-0.112533885980586
NP_721556.1,1.31593876330926e-12,2.71932915329414e-12,-0.161530761618729
NP_721557.1,5.32631508807648e-12,1.03105249580453e-11,-0.372318514523514
NP_721558.1,4.26816261525522e-07,5.23892892436402e-07,-0.339076335392042
NP_721559.1,4.44486490274025e-06,5.21719014048421e-06,-0.365367905455893
NP_721562.1,2.47808567782947e-12,4.94459395643519e-12,-0.0158614832948034
NP_721563.1,3.64081627902424e-23,3.53087083693489e-22,-0.0255324649117674
NP_721564.1,9.29995733150403e-16,2.87813845377826e-15,-0.0710045070859881
NP_721565.1,3.21111652649771e-17,1.22862837410332e-16,0.0131480163072189
NP_721566.1,2.01951897354111e-09,2.95021451839451e-09,-0.21619869266284
NP_721567.1,4.61105704640492e-12,8.9702688718046e-12,-0.196477219375753
NP_721568.1,6.38257190634574e-07,7.77094988473045e-07,-0.227981007204691
NP_721569.1,2.09215557798665e-06,2.48245474093026e-06,-0.527724226689615
NP_721570.1,1.23601347955291e-06,1.48094826082211e-06,-0.173180837857816
NP_721571.1,3.80865182201145e-20,2.31712699357778e-19,0.0300347610932818
NP_721572.1,3.51519473700817e-16,1.1554138405703e-15,0.0346302106266487
NP_721573.1,6.98959464604537e-20,4.08734803331429e-19,0.364536389112971
NP_721574.1,4.91838553459169e-21,3.39264692333279e-20,0.286105498108724
NP_721575.1,3.43988828232732e-07,4.22634720132227e-07,-0.221962983503047
NP_721579.1,1.33285112590845e-18,6.30689699433492e-18,-0.274453671568018
NP_721581.1,8.62915465195348e-19,4.21558951700171e-18,0.305580507908621
NP_721582.1,1.37038278981696e-17,5.53521625825036e-17,0.109948625323604
NP_721583.1,4.30576882558174e-11,7.54472372926174e-11,0.0566060022417996
NP_721584.1,1.10430508866633e-05,1.27404809699489e-05,-0.0330945533442922
NP_721585.1,3.71774209155121e-10,5.8924407421916e-10,-0.0277379530400243
NP_721586.1,1.52199982738955e-29,4.0291860295353e-28,-0.0631728409918829
NP_721587.1,1.03886240310293e-19,5.88188279675907e-19,-0.0606858844982396
NP_721588.1,1.03258945704406e-22,9.27909516674e-22,-0.00355230816256926
NP_721589.1,2.09062413872793e-11,3.77120873643463e-11,0.0367991838105788
NP_721590.1,5.97500003505479e-10,9.27498024458981e-10,0.000137625126911762
NP_721592.1,1.26649282793098e-08,1.71818521462381e-08,0.0807759054527863
NP_721593.1,3.90575639241913e-24,4.50080986632299e-23,-0.0410307867145359
NP_721594.1,9.52925844588689e-15,2.53638821949625e-14,-0.13909449046925
NP_721595.1,1.44439123899866e-09,2.13390832367902e-09,-0.0847935120399272
NP_721596.1,6.73208717357431e-21,4.532013324066e-20,-0.419334603832538
NP_721597.1,6.73902034767182e-11,1.15601933985018e-10,0.039219132136605
NP_721598.1,4.56506457316006e-15,1.27030703108246e-14,-0.0298951498208847
NP_721599.1,2.51804203601799e-08,3.33075242981718e-08,0.108414061758331
NP_721600.1,1.35060847995577e-38,8.53497423301082e-37,0.117828530771664
NP_721601.1,3.27887341460314e-17,1.25210780101512e-16,0.0630093156785281
NP_721602.1,7.55018417247715e-12,1.43460822443092e-11,0.178361912417676
NP_721603.1,5.21880216176653e-17,1.92535469583816e-16,0.14315134780785
NP_721605.1,1.97797587744888e-20,1.24593400126121e-19,0.140408094773233
NP_721606.1,3.06129061047015e-27,5.93769139199111e-26,0.156128814892982
NP_721607.1,1.07970630327299e-20,7.09780083258987e-20,0.154844808738555
NP_721608.1,4.43414052864832e-32,1.57936023556765e-30,0.203511901556803
NP_721609.1,1.92235188562008e-20,1.21480236900959e-19,0.263404143787424
NP_721610.1,2.14350234032699e-18,9.74274033573217e-18,0.253323824023205
NP_721611.1,3.95589652254231e-15,1.11025806413472e-14,0.221224737360007
NP_721612.1,4.61494829627488e-15,1.28236648402872e-14,0.226858641842117
NP_721613.1,6.99207014792208e-23,6.46106859423554e-22,0.117540431123091
NP_721615.1,4.41816569126021e-09,6.23123584534107e-09,-0.116494422737052
NP_721616.1,7.21388009932663e-16,2.26474216579822e-15,0.157551554249678
NP_721617.1,1.9192835858444e-25,2.6773714341816e-24,0.14240168818315
NP_721618.1,1.64136012078266e-13,3.76073038200377e-13,0.14838538423345
NP_721619.1,3.11300866866385e-10,4.96206996087264e-10,0.095181753699076
NP_721620.1,4.68917053071159e-17,1.736500013169e-16,-0.0443123968219537
NP_721622.1,1.62849871196979e-22,1.39937522380927e-21,0.0255286778151649
NP_721623.1,6.54784746707079e-18,2.75567501081717e-17,0.00963994573721778
NP_721624.1,1.2958170407601e-12,2.68340970702857e-12,0.324606601223407
NP_721625.1,2.28044563713137e-26,3.75411176734484e-25,0.136265136544443
NP_721626.1,2.3218416538196e-09,3.36426612413654e-09,-0.0149945383534927
NP_721628.1,2.5731637773779e-09,3.7174246606809e-09,-0.0173450548632526
NP_721629.1,2.14250271267176e-15,6.30204626745342e-15,-0.134212969375671
NP_721631.1,3.76958794044754e-16,1.22947561442827e-15,-0.0407353489954616
NP_721632.1,5.88414246485807e-14,1.42661325354665e-13,-0.202282415592768
NP_721633.1,1.9310074524484e-13,4.36314140639725e-13,-0.0858681571975095
NP_721634.1,4.95121760730727e-05,5.55841564052433e-05,-0.611729881901187
NP_721636.1,5.56824153479553e-09,7.80270755841519e-09,-0.166305132874265
NP_721637.1,9.58154107249474e-08,1.21176494260924e-07,-0.18912107700814
NP_721638.1,3.12146956711935e-15,8.9399983654778e-15,-0.0169091903043532
NP_721639.1,1.3532400630495e-15,4.08474157706313e-15,-0.162687267826639
NP_721640.1,3.07112531168486e-18,1.36424818267361e-17,0.12932482364766
NP_721641.1,7.64534147277878e-19,3.76312159426473e-18,0.0953091305797645
NP_721642.1,1.48294410835865e-16,5.09664475135895e-16,0.0075701373094088
NP_721643.1,2.57294062519282e-21,1.86681136472324e-20,0.166819689476985
NP_721644.1,1.76227590312489e-19,9.55729772518383e-19,0.211164071851948
NP_721645.1,1.30878345486906e-18,6.2174756588085e-18,0.195278134100451
NP_721646.1,1.03880674947253e-16,3.64046944940375e-16,0.151972050928084
NP_721647.1,1.66385892915046e-24,2.03718727637859e-23,0.34959440344517
NP_721648.1,3.7794112120721e-17,1.43208250763042e-16,0.0318419668474639
NP_721649.1,1.92832213425796e-13,4.3621051512833e-13,-0.227233071435502
NP_721650.1,2.47768212438139e-15,7.25527545839036e-15,0.192529770563616
NP_721651.1,3.04688981383463e-08,3.98987777092382e-08,0.182853942715914
NP_721652.1,5.04722572125792e-10,7.92268845187842e-10,0.0902231259241588
NP_721653.1,7.93489687727109e-09,1.09854862067661e-08,0.0476666618736872
NP_721654.1,2.33332808352146e-06,2.76192732061543e-06,-0.522492154192343
NP_721656.1,1.48939843750356e-11,2.7294027493634e-11,-0.482668649532744
NP_721657.1,4.77255199415417e-12,9.26603504117742e-12,-0.327455039328331
NP_721659.1,1.09995717510055e-15,3.34598774227015e-15,-0.0367924195055889
NP_721660.1,1.59959658966569e-20,1.0274130226738e-19,0.0282471398056554
NP_721661.1,6.56511590960038e-19,3.29770822228388e-18,0.0602325700769684
NP_721662.1,4.07743522522611e-17,1.53609530888807e-16,0.0951879390589166
NP_721663.1,3.89388598212338e-14,9.63146797850973e-14,-0.0489750764316371
NP_721664.1,2.34000958548307e-10,3.78224321613971e-10,-0.0938101120795333
NP_721665.1,8.14931839290463e-20,4.69544550932358e-19,0.207689663833212
NP_721666.1,2.00781326939752e-11,3.6318616756692e-11,0.077804221013645
NP_721670.1,0.000107949925067637,0.000119207386250001,-0.504136892102256
NP_721671.1,5.28058577004472e-07,6.45734552029814e-07,-0.342524769893887
NP_721672.1,2.47860707770258e-12,4.94459395643519e-12,-0.52062921139055
NP_721673.1,7.27025750526262e-25,9.49495630187298e-24,0.019698081746924
NP_721674.1,1.20110360326973e-08,1.63286742457002e-08,-0.0345676558261505
NP_721675.1,2.00031704668609e-18,9.17016381659951e-18,0.0336180946288309
NP_721676.1,2.01600567894345e-10,3.26933371278992e-10,0.00643889683396546
NP_721677.1,2.60319471052892e-12,5.18785192057595e-12,0.0767127223463492
NP_721678.1,1.7572204829125e-26,2.96758183278068e-25,0.14751144439266
NP_721679.1,6.98072573318755e-10,1.07256797735799e-09,0.222981448468102
NP_721680.1,8.69391780149649e-12,1.63763317049342e-11,0.180897071689937
NP_721682.1,1.51905307005602e-18,7.11919847904245e-18,0.180307770240573
NP_721683.1,3.11200374776127e-10,4.96206996087264e-10,0.12152605456383
NP_721684.1,6.98664096577569e-08,8.93979729063003e-08,-0.0181465426252485
NP_721686.1,3.3664538031594e-28,7.3276477782103e-27,0.0458664575843001
NP_721687.1,3.59978862468626e-19,1.88555773148673e-18,0.052067432622497
NP_721688.1,2.1541714030052e-10,3.48762130453486e-10,-0.0313296753560734
NP_721689.1,1.77597655160855e-11,3.22440969842553e-11,0.204567448814417
NP_721690.1,1.22781716605954e-09,1.82634307388811e-09,0.0234102602967916
NP_721691.1,1.4893146085616e-25,2.1141792160668e-24,0.5128548432156
NP_721693.1,9.14598790528989e-05,0.000101570239832556,0.0275567911597142
NP_721694.1,4.6244230406978e-16,1.49492487404736e-15,-0.0291514586401856
NP_721695.1,6.51153525612865e-07,7.91812387756426e-07,0.00201248374117005
NP_721696.1,6.51959424150452e-10,1.005660245599e-09,-0.605120760259192
NP_721697.1,0.0160908582444749,0.0168837660958363,-1.01742325581451
NP_721698.1,0.0191634113886734,0.0200647369911338,-0.778024318732051
NP_721699.1,0.000550679283971189,0.00059469719807032,-0.792335348917021
NP_721700.1,0.00720466152948919,0.00760858864488912,-0.822113764606984
NP_721701.1,7.47149618058291e-08,9.52907618343876e-08,-3.62059576769286
NP_721702.1,1.60026296560923e-07,1.99549022891692e-07,-3.76237226456224
NP_721703.1,2.65534299870586e-15,7.72929707944247e-15,-3.72068967481744
NP_721704.1,3.95769505510169e-09,5.61007569677583e-09,-3.71366151473902
NP_721705.1,3.46886969961798e-09,4.94579020491385e-09,-3.37931661665262
NP_721706.1,3.13751835049531e-13,6.92942327916609e-13,-3.77719883251194
NP_721707.1,5.36747903561593e-13,1.15548257481007e-12,-3.70189875665784
NP_721708.1,0.000436299958243261,0.000473262247064534,-3.28114616573907
NP_721709.1,3.78884247096477e-06,4.45518751537814e-06,-2.84351646838884
NP_721710.1,6.17824606663187e-10,9.56773442255481e-10,-2.82514384723171
NP_721711.1,1.72811461171289e-05,1.97513216122844e-05,-2.65402802335323
NP_721712.1,0.00119783856741486,0.00128297744864172,-2.70898697240152
NP_721713.1,1.05658863574017e-05,1.21971546105774e-05,-2.70457241547263
NP_721714.1,0.46548755885724,0.472237248990851,-1.97469970360405
NP_721715.1,0.0225490276995998,0.0235843808134095,-1.98586464737333
NP_721720.1,0.00587453697419653,0.00622739065608821,-0.98970407130267
NP_721721.1,0.000139289160350329,0.000153382498665709,-0.712672865211535
NP_721722.1,0.000189517409857232,0.000207874919322686,-0.802208808443467
NP_721726.1,3.34632459102409e-08,4.37029991587746e-08,-0.529712105133396
NP_721727.1,1.73164989946407e-11,3.14976987284134e-11,-0.541412179947457
NP_721728.1,0.0806464833936935,0.0835907200890188,-1.19756713216321
NP_721729.1,0.585537832384258,0.591577418071563,-1.94612942013677
NP_721730.1,0.0338416680572559,0.0352825054412796,-1.9778538131932
NP_721731.1,0.266401648837511,0.273093056029662,-1.40192878635682
NP_721734.1,0.667257968595403,0.672406564032096,-1.6853011682607
NP_721735.1,0.0581145418446146,0.0602999933652543,-1.30639543412118
NP_721736.1,0.824432657814472,0.829513906861094,-1.85374301686968
NP_721738.1,7.69287899833119e-09,1.06654989085144e-08,-0.325353535835061
NP_721739.1,1.38608029133365e-05,1.59163616103319e-05,0.168678175373254
NP_721742.1,1.6878996745117e-09,2.48803270306126e-09,-0.0905265384361524
NP_721743.1,3.02697260148096e-24,3.52966626565548e-23,-0.107682126959054
NP_721744.1,1.47009785759684e-17,5.91359692614417e-17,-0.047690191903989
NP_721745.1,3.18261336964609e-20,1.94228647698962e-19,-0.163601333077655
NP_721746.1,3.32747602759413e-13,7.31596581151167e-13,0.0169405125100103
NP_721749.1,8.7856270969496e-06,1.018404939818e-05,-0.423597107769641
NP_721751.1,1.37683544723199e-28,3.13630307107846e-27,0.13622806267173
NP_721752.1,2.37560771386799e-13,5.31864629881988e-13,0.190782718455376
NP_721753.1,4.46423762888204e-18,1.93056104083442e-17,0.192313620833712
NP_721754.1,4.49821020738298e-11,7.84683330032347e-11,0.270578182808135
NP_721755.1,4.4031369635855e-39,2.87524843722133e-37,1.46879398842165
NP_721756.1,2.50230734489058e-57,2.88354122861214e-55,1.81587515975333
NP_721757.1,3.44358540248584e-22,2.79916340392936e-21,0.291341689302055
NP_721760.1,0.00758318060180206,0.00799970425359733,-1.35541452383423
NP_721761.1,4.62156288235945e-12,8.98178738744262e-12,-0.307636361591351
NP_721762.1,2.35836254264951e-10,3.80562785918484e-10,-0.193011779948711
NP_721763.1,1.54698694990461e-07,1.93274708856067e-07,-0.30374036781342
NP_721764.1,1.63930099195879e-06,1.95577992889603e-06,-0.323289911836668
NP_721765.1,1.79236761898203e-07,2.22936391465765e-07,-0.406084634867947
NP_721766.1,4.42290865034474e-13,9.61651281467851e-13,-0.0232914230143538
NP_721767.1,5.09989687140098e-08,6.59887580652214e-08,-0.165395730862595
NP_721768.1,7.88490899410969e-12,1.49386235197881e-11,-0.270813410862131
NP_721771.1,2.98328512003384e-09,4.29093652727334e-09,-0.0739078484674122
NP_721772.1,8.57076065128923e-16,2.65666457529677e-15,-0.0730617012911794
NP_721773.1,2.00348653063021e-18,9.17016381659951e-18,0.108707992862097
NP_721774.1,1.7780385229481e-15,5.29358277576798e-15,0.0942979183667227
NP_721775.1,2.11020555444762e-11,3.80302914550404e-11,0.168766890546996
NP_721776.1,7.45974678209818e-24,8.16404689727952e-23,0.0865200956835597
NP_721779.1,7.12774468562704e-05,7.94269160360829e-05,-1.04947502561188
NP_721780.1,0.00157551096153882,0.00168197600744117,-1.01058904539542
NP_721781.1,0.00130449778179085,0.0013953188290987,-0.984488101518292
NP_721782.1,1,1,-1.8142344430691
NP_721783.1,0.66675164115874,0.672242133314447,-1.61524375450821
NP_721784.1,5.26625025705252e-09,7.39702128564608e-09,0.15512510901386
NP_721785.1,1.58071361628277e-13,3.63452813884734e-13,0.0774173499508959
NP_721786.1,9.7330379658905e-16,2.9932529631365e-15,-0.00375765513423182
NP_721789.1,9.89551767759073e-29,2.33558061812051e-27,0.206830489212524
NP_721790.1,1.12866823754692e-19,6.37193394050265e-19,0.630116033117474
NP_721791.1,1.47786405061001e-13,3.40604197075883e-13,0.533365598796776
NP_721792.1,2.4393593930505e-25,3.29565865585236e-24,0.598154710706482
NP_721793.1,8.8207937959855e-35,4.11427024912752e-33,0.433018761179568
NP_721794.1,1.00806562229436e-18,4.88812018335311e-18,0.441957604456945
NP_721795.1,1.9596223337593e-11,3.55124898412068e-11,-0.270590451515256
NP_721796.1,4.0249135648487e-19,2.09146039085904e-18,0.206849641662143
NP_721797.1,1.04294362118156e-29,2.87764303365448e-28,0.184778359978645
NP_721798.1,1.17399223455283e-05,1.35285340440529e-05,0.0109251765229138
NP_721799.1,9.87611666548221e-12,1.84964747109748e-11,0.0139936190943647
NP_721800.1,1.00006350738478e-18,4.86135089569923e-18,-0.153362073206076
NP_721801.1,5.68077546471468e-13,1.22158497644084e-12,0.0780448718388705
NP_721804.1,2.09450297483439e-25,2.84939675534762e-24,0.0927434237466658
NP_721805.1,1.04000972416735e-12,2.18368601247999e-12,0.0505480275393491
NP_721806.1,2.87822909894909e-11,5.12120872374321e-11,-0.0831923745625786
NP_721807.1,5.67324143150292e-06,6.62328960924566e-06,-0.23325198265026
NP_721808.1,1.89677708355972e-10,3.08364008854231e-10,-0.104375581314022
NP_721809.1,8.24230635984983e-06,9.57123779427731e-06,0.0527746389035934
NP_721810.1,2.28185563998087e-06,2.70263313102933e-06,0.337331993190828
NP_721811.1,4.81938957664607e-12,9.3477071095541e-12,0.331987605822956
NP_721812.1,2.24694942705366e-13,5.0537014094123e-13,0.330199762877171
NP_721813.1,6.4994618728905e-11,1.11884409569354e-10,0.258503493718953
NP_721814.1,1.33320683587179e-11,2.46391716176683e-11,0.0962117505142591
NP_721815.1,1.77286563983319e-10,2.89179332925331e-10,0.152213186086149
NP_721816.1,3.16914718515757e-14,7.92893912608389e-14,0.0828967669888637
NP_721817.1,1.24414555937099e-15,3.76704969212948e-15,0.119979563293489
NP_721818.1,9.07406398910634e-11,1.53374386148916e-10,0.0821494059958413
NP_721819.1,4.6203057919123e-28,9.83823809386543e-27,0.182939124858761
NP_721820.1,2.66988379112918e-13,5.93677905428157e-13,-0.131902304029349
NP_721821.1,3.76441462725715e-15,1.06260637677187e-14,-0.201857007132879
NP_721822.1,5.76361219493451e-09,8.07070499633789e-09,-0.0139062110266049
NP_721823.1,1.68012899185527e-18,7.79946136266464e-18,0.0877004460856598
NP_721824.1,1.8515959833919e-23,1.89909766045274e-22,0.0214562730821315
NP_721825.1,2.07211209955457e-17,8.20054061217658e-17,0.0251365543435849
NP_721826.1,6.0004143596656e-09,8.39030102111699e-09,0.0300999547612994
NP_721827.1,9.37109878819691e-16,2.89558084007535e-15,0.0304700128287715
NP_721830.1,1.72013808521548e-15,5.13681480020903e-15,0.168433487356943
NP_721831.1,1.70620326203062e-16,5.77280171039377e-16,0.160888069233013
NP_721832.1,5.64268803119071e-11,9.75642175913734e-11,0.103780355358813
NP_721833.1,5.06537935633268e-18,2.17135189476055e-17,-0.144831153801715
